"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"S9T22FUY","webpage","","","Directrizes para Autores | Programming Historian","","","","","https://programminghistorian.org/pt/directrizes-autor","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 15:21:04","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""><h1>Diretrizes para autores</h1> <p>Nesta página é possível encontrar uma descrição detalhada tanto do fluxo de trabalho a ser seguido para a proposição de uma nova lição, quanto do estilo de escrita e formatação.</p> <p>É apresentado os aspectos formais da escrita e os princípios básicos do markdown.</p> <p>Aqui também encontramos o link para o arquivo com o template. Acredito que esse arquivo também deva aparecer nas diretrizes para tradutores.</p> </div>","","","Site; Lições; Contribuição; Autor/a","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4Y47VTGC","webpage","","","Diretrizes para Revisores | Programming Historian","","","","","https://programminghistorian.org/pt/directrizes-revisor","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 16:54:23","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""> <h1>Diretrizes para revisores</h1> <p>Detalhamento da filosofia que rege o processo de revis&atilde;o no PH.</p> <p>Mas o fluxo de trabalho atrav&eacute;s do GH &eacute; pouco explicado e n&atilde;o possui os links, como em outras p&aacute;ginas. Entretanto, essa &eacute; uma caracter&iacute;stica presente tamb&eacute;m na vers&atilde;o original em ingl&ecirc;s.</p> </div>","","","Site; Lições; Contribuição; Revisão","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WQ6MJMU4","webpage","","","Directrizes para editores | Programming Historian","","","","","https://programminghistorian.org/pt/directrizes-editor","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 16:55:34","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""><h1>Diretrizes para Editores</h1> <p>Página bastante detalhada das diretrizes que devem ser seguidas pelos editores do PH.</p> <p>É apresentado com profundidade o papel do editor e a filosofia que deve guiar suas práticas.</p> <p>Além disso, é apresentado com detalhes as etapas técnicas do fluxo de trabalho de responsabilidade de editores.</p> <p>Assim como as atribuições do editor-chefe no processo.</p> </div>; <div data-schema-version=""8""> <h1>Erros</h1> <ol> <li>No t&oacute;pico <a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/pt/directrizes-editor#revis%C3%A3o-por-pares-aberta"">Revis&atilde;o por pares aberta</a>, no terceiro par&aacute;grafo o link para &ldquo;A l<u>ista de valida&ccedil;&atilde;o editorial</u> cont&eacute;m&hellip;&rdquo; est&aacute; errado. O link correto &eacute;: <a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/pt/directrizes-editor#c-revis%C3%A3o-para-a-sustentabilidade-e-internacionaliza%C3%A7%C3%A3o"">https://programminghistorian.org/pt/directrizes-editor#c-revis%C3%A3o-para-a-sustentabilidade-e-internacionaliza%C3%A7%C3%A3o</a></li> <li>No t&oacute;pico <a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/pt/directrizes-editor#3-mover-os-ficheiros"">3) Mover Ficheiros</a>, no item b) da lista, h&aacute; indica&ccedil;&atilde;o de consulta a uma li&ccedil;&atilde;o que est&aacute; retirada (sobre GitHub Desktop). Sugiro a remo&ccedil;&atilde;o ou substitui&ccedil;&atilde;o por outra refer&ecirc;ncia.</li> <li>No t&oacute;pico <a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/pt/directrizes-editor#5-confirmar-se-todos-os-links-e-cabe%C3%A7alhos-yaml-funcionam-corretamente"">5) Confirmar se todos os links e cabe&ccedil;alhos YAML funcionam corretamente</a> h&aacute; uma incoer&ecirc;ncia com a vers&atilde;o em ingl&ecirc;s/espanhol/franc&ecirc;s. Nos outros idiomas a informa&ccedil;&atilde;o que consta &eacute; que o &ldquo;site ser&aacute; automaticamente testado pelo Travis CI&rdquo;. Enquanto na vers&atilde;o em portugu&ecirc;s, a informa&ccedil;&atilde;o &eacute; que o site &ldquo;ser&aacute; automaticamente testado pelo GitHub Actions&rdquo;.</li> <li> <p>Ainda nesse t&oacute;pico h&aacute; um erro que est&aacute; presente na vers&atilde;o em ingl&ecirc;s e portugu&ecirc;s: na primeira lista n&atilde;o ordenada do t&oacute;pico, no primeiro item da lista, o link para &ldquo;<a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/pt/directrizes-editor#11-thank-everyone-and-encourage-promotion"">O restante desta li&ccedil;&atilde;o pode ser ignorado e passar directamente para a sec&ccedil;&atilde;o de agradecimento.</a>&rdquo; est&aacute; errado. o correto &eacute;: &ldquo;<a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/pt/directrizes-editor#6-informar-o-editor"">https://programminghistorian.org/pt/directrizes-editor#6-informar-o-editor</a>&rdquo;. Importante destacar que esse erro tamb&eacute;m esta presente nas vers&atilde;o dos demais idiomas:</p> <ol> <li>ingl&ecirc;s, sendo o link correto: <a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/en/editor-guidelines#6-inform-the-editor"">https://programminghistorian.org/en/editor-guidelines#6-inform-the-editor</a></li> <li> <p>espanhol: <a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/es/guia-editor#5-informa-al-editor"">https://programminghistorian.org/es/guia-editor#5-informa-al-editor</a></p> <ol> <li>H&aacute; outro erro em espanhol: a numera&ccedil;&atilde;o desse item deveria ser &ldquo;6)&rdquo; e n&atilde;o &ldquo;5)&rdquo;. E nesse caso o link correto ser&aacute;: <a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/es/guia-editor#5-informa-al-editor"">https://programminghistorian.org/es/guia-editor#6-informa-al-editor</a></li> </ol> </li> <li>franc&ecirc;s: <a rel=""noopener noreferrer nofollow"" href=""https://programminghistorian.org/fr/consignes-redacteurs#5-tenir-au-courant-le-r%C3%A9dacteur-ou-la-r%C3%A9dactrice-en-charge-du-suivi-%C3%A9ditorial-de-la-le%C3%A7on"">https://programminghistorian.org/fr/consignes-redacteurs#5-tenir-au-courant-le-r%C3%A9dacteur-ou-la-r%C3%A9dactrice-en-charge-du-suivi-%C3%A9ditorial-de-la-le%C3%A7on</a></li> </ol> </li> </ol> </div>","","","Site; Lições; Contribuição; Política Editorial; Edição; Erro/Sugestão","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6B8WUW6F","webpage","","","Formulário de Proposta de nova lição para o Programming Historian","","","","","https://programminghistorian.org/assets/forms/formulario.proposta.licao.txt","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 16:56:05","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""><h1>Formulário de proposta de nova lição</h1> <p>Documento simples de texto contendo uma lista de itens básicos que devem ser informados ao editor-chefe para que a proposta seja considerada.</p> </div>","","","Site; Lições; Contribuição","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A3L2H6BV","webpage","","","Reportar um erro | Programming Historian","","","","","https://programminghistorian.org/pt/reportar-um-erro","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:06:59","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""><h1>Reportar Erro</h1> <p>Explica as principais formas de reportar erros e fazer sugestões ao PH:</p> <ol> <li> enviar email para <a href=""admin@programminghistorian.org"" rel=""noopener noreferrer nofollow"">admin@programminghistorian.org</a> </li> <li> Abrir uma questão no GitHub </li> </ol> </div>","","","Site; Contribuição; Comunidade; Feedback","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ARTLBM4","webpage","","","Directrizes para Tradutores | Programming Historian","","","","","https://programminghistorian.org/pt/directrizes-tradutor","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:07:33","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""><h1>Diretrizes para Tradutores</h1> <p>Detalhamento das etapas para proposta e realização da tradução e posteriormente da revisão da mesma e publicação final.</p> <p>O fluxo de trabalho é bem explicado e existem links para as páginas de referência.</p> <p><strong>OBS</strong>: O template Markdown para a elaboração de lições, que também serve para traduções, não está presente diretamente nessa página. Talvez fosse importante reforçar a necessidade da utilização desse template, visto que tenho encontrado propostas de tradução que são realizadas a partir da lição já publicada. O que tem gerado um trabalho grande para revisores. Cito especialmente a formatação em md para inclusão de TOC e imagens e suas legendas. Mas também links, notas e cabeçalhos.</p> <p>Minha sugestão e a inclusão do link para o template (<a href=""https://programminghistorian.org/pt/licoes-modelo.md"" rel=""noopener noreferrer nofollow"">https://programminghistorian.org/pt/licoes-modelo.md</a>) e um parágrafo explicativo nessa página, visando minimizar os erros de formatação, que tendem a atrasar e sobrecarregar a revisão da lição.</p> </div>; <div data-schema-version=""8""><h1>Erros</h1> <ol> <li> Ao longo de todo o tópico <a href=""https://programminghistorian.org/pt/directrizes-tradutor#submeter-uma-li%C3%A7%C3%A3o-traduzida"" rel=""noopener noreferrer nofollow"">Submeter uma lição traduzida</a>, quando os repositórios jekyll e ph-submissions são citados a formatação do md para gerar o link não está correta. Criar um PR com a correção <a href=""https://github.com/programminghistorian/jekyll/blob/gh-pages/pt/directrizes-tradutor.md"" rel=""noopener noreferrer nofollow"">desse arquivo</a> diretamente no repositório jekyll. </li> <li> Etapas 1, 2 e 3 não foram traduziddas e aparecem como <em>Steps</em> </li> </ol> </div>","","","Tradução; Site; Lições; Contribuição; Erro/Sugestão","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRGA3TW8","webpage","","","Contribua para o Programming Historian em Português | Programming Historian","","","","","https://programminghistorian.org/pt/contribua","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:14:28","","","","","","","","","","","","","","","","","","","","","","<div data-schema-version=""8""><h1>Contribuições ao projeto</h1> <p>Nessa página são listas e apresentadas informações gerais sobre cada possibilidade de contribuição com o projeto:</p> <ol> <li> Escrever uma nova lição </li> <li> Editar lições </li> <li> Traduzir lições </li> <li> Opiniões e informe de problemas </li> <li> Inclusão em bibliotecas </li> <li> Sugestões </li> </ol> <p>Cada item possui links para as páginas específicas onde as informações são detalhadas.</p> </div>","","","Site; Lições; Contribuição","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KRNUVV5P","webpage","","","Translation Concordance | Programming Historian","","","","","https://programminghistorian.org/translation-concordance","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:03:34","","","","","","","","","","","","","","","","","","","","","","","","","Tradução; Site; Questão Técnica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9CNZ9T4R","webpage","","","Vacancies | Programming Historian","","","","","https://programminghistorian.org/en/vacancies","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:10:43","","","","","","","","","","","","","","","","","","","","","","","","","Site; Comunidade","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WX4F4AJ5","webpage","","","Política para remover lições | Programming Historian","","","","","https://programminghistorian.org/pt/licoes-politica-remocao","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-31 20:49:17","","","","","","","","","","","","","","","","","","","","","","","","","Site; Lições; Questão Técnica","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UZPL7IAF","webpage","","","Sobre o Programming Historian em português | Programming Historian","","","","","https://programminghistorian.org/pt/sobre","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 15:20:41","","","","","","","","","","","","","","pt","","","","","","","","<div data-schema-version=""8""><h1 id=""sobre-o-programming-historian-em-português"">Sobre o <em>Programming Historian</em> em português</h1> <p>Lista e resumo aspectos principais e gerais da constituição do projeto (com links específicos para cada ponto).</p> <p></p> <ol> <li> Revisto por pares </li> <li> Código Aberto </li> <li> Acesso Aberto Diamante </li> <li> Prémios </li> <li> Política de Diversidade </li> <li> Financiamento &amp; Propriedade </li> <li> História do Projeto </li> </ol> </div>","","","Site; Informações Gerais","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJY45J92","webpage","","","Equipe | Programming Historian","","","","","https://programminghistorian.org/pt/equipe","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:04:42","","","","","","","","","","","","","","pt","","","","","","","","<div data-schema-version=""8""><h1>Equipe do Projeto</h1> <ul> <li> Página apresenta todas as equipes, de todos os idiomas. </li> <li> Apresenta as funções e links para para cada membro. </li> </ul> </div>","","","Site; Equipe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDMBWWVF","webpage","","","Pesquisa do projeto | Programming Historian","","","","","https://programminghistorian.org/pt/pesquisa","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:05:28","","","","","","","","","","","","","","pt","","","","","","","","<div data-schema-version=""8""><h1 id=""produção-académica-sobre-o-projeto"">Produção académica sobre o projeto</h1> <p>Reúne referências e links para publicações acadêmicas que tratam sobre o projeto assim como publicações de membros que tratem de aspectos digitais.</p> </div>","","","Site; Equipe; Bibliografia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DYW7ZVZX","webpage","","","Política de privacidade | Programming Historian","","","","","https://programminghistorian.org/pt/politica-de-privacidade","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:05:49","","","","","","","","","","","","","","pt","","","","","","","","<div data-schema-version=""8""><h1 id=""política-de-privacidade"">Política de privacidade</h1> <h2>Dados pessoais</h2> <p>Apresenta os dados que são coletados e publicizados de autores, revisores, tradutores e editores.</p> <h2>Google Analytics</h2> <p>Apresenta quais dados são recolhidos e como são utilizados.</p> <h2>Questão ética</h2> <p>Código de ética do projeto favorece a abertura e a política de privacidade está de acordo com essa perspectiva.</p> <p></p> </div>","","","Ética; Site; Política de Privacidade","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FDGU8S8N","webpage","2016","Crymble, Adam","The Programming Historian's Commitment to Diversity | Programming Historian","","","","","https://programminghistorian.org/posts/PH-commitment-to-diversity","","2016","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:01:11","","","","","","","","","","","","","","","","","","","","","","","","","Ética; Site","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XNMS4N4P","webpage","","","The Programming Historian Blog | Programming Historian","","","","","https://programminghistorian.org/blog/","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:10:07","","","","","","","","","","","","","","","","","","","","","","","","","Site","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5ZUK5VVF","computerProgram","2021","Crymble, Adam; Papastamkou, Sofia; Isasi, Jennifer; Milligan, Ian; Alves, Daniel; Quiroga, Riva; Walsh, Brandon; Hawes, Anisa; Melton, Sarah; Afanador-Llach, Maria José; Boucher, Marie-Christine; Parr, Jessica; Sichani, Anna-Maria; LeBlanc, Zoe; Paulino, Joana Vieira; Gomes, Josir Cardoso; Siddiqui, Nabeel; Wermer-Colan, Alex; Gribomont, Isabelle; Torre, Silvia Gutiérrez De la; Llano, Nicolás; Motilla, José Antonio; Baco, Joshua G. Ortiz; Vaughan, Nicolás; Levenson, Matthias Gille; Grandjean, Martin; Henry, Antoine; Huet, Hélène; Patat, Gwenaëlle; Ringwald, Célian; Brasil, Eric; Ferla, Luis; Medeiros, Jimmy; Sanches, Danielle; Torres, Aracele; Garcia, Tiago Sousa","2021 Programming Historian Deposit release","","","","","https://zenodo.org/record/5645020","This deposit contains materials for the Jekyll-based static site for The Programming Historian. The Programming Historian publishes novice-friendly, peer-reviewed tutorials that help humanists learn a wide range of digital tools, techniques, and workflows to facilitate research and teaching. We are committed to fostering a diverse and inclusive community of editors, writers, and readers. At the time of deposit, The Programming Historians hosts 86 English language lessons (4 published in 2021), 52 Spanish language lessons (6 published in 2021), 19 French language lessons (7 lessons published in 2021), and 15 Portuguese language lessons (15 lessons in 2021). This deposit provides a citation for the project as it stands in November 2021. It is not intended to replace the Programming Historian website. This deposit supersedes the 2020 deposit (see 'Previous versions' for more info).","2021-11-04","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:17:38","","","","","","","","","","","","Zenodo","","","","","","","Zenodo","","DOI: 10.5281/zenodo.5645020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNTJ5FLG","webpage","","","Índice de Lições | Programming Historian","","","","","https://programminghistorian.org/pt/licoes/","","","2022-09-01 12:55:34","2022-09-01 12:55:34","2022-08-23 17:17:51","","","","","","","","","","","","","","","","","","","","","","","","","Site","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GYUMK8LK","journalArticle","2021","Alves, Daniel","Ensinar Humanidades Digitais sem as Humanidades Digitais: um olhar a partir das licenciaturas em História","Revista EducaOnline","","","","https://revistaeducaonline.eba.ufrj.br/edi%C3%A7%C3%B5es-anteriores/2021-2/ensinar-humanidades-digitais-sem-as-humanidades-digitais-um-olhar-a-partir","","2021","2022-09-01 12:59:45","2022-09-01 12:59:45","2022-03-01 00:04:00","5-26","","2","15","","","","","","","","","","pt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JUIJJALH","computerProgram","2019","Afanador-Llach, Maria José; Baker, James; Crymble, Adam; Gayol, Víctor; Grandjean, Martin; Isasi, Jennifer; Laramée, François Dominic; LeBlanc, Zoe; Lincoln, Matthew; Melton, Sarah; Motilla, Jose Antonio; Baco, Joshua G. Ortiz; Papastamkou, Sofia; Parr, Jessica; Puren, Marie; Quiroga, Riva; Castro, Antonio Rojas; Anna-Maria Sichani; Anandi Silva Knuppel; Visconti, Amanda; Walsh, Brandon","2019 Programming Historian Deposit release","","","","","https://zenodo.org/record/3525082","This deposit contains materials for the Jekyll-based static site for The Programming Historian. The Programming Historian publishes novice-friendly, peer-reviewed tutorials that help humanists learn a wide range of digital tools, techniques, and workflows to facilitate research and teaching. We are committed to fostering a diverse and inclusive community of editors, writers, and readers. At the time of deposit, The Programming Historians hosts 79 English language lessons (5 published in 2019), 44 Spanish language lessons (4 published in 2019), and 5 French language lessons (5 lessons published in 2019). This deposit provides a citation for the project as it stands in November 2019. It is not intended to replace the Programming Historian website. This deposit supersedes the 2018 deposit (see 'Previous versions' for more info).","2019-11-01","2022-09-01 12:59:45","2022-09-01 12:59:45","2022-08-23 15:01:14","","","","","","","","","","","","Zenodo","","","Creative Commons Attribution 4.0 International, Open Access","","","","DOI.org (Datacite)","","DOI: 10.5281/ZENODO.3525082","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2019-11","","","","","","","",""
"29EW95UD","journalArticle","2021","Isasi, Jennifer; Rojas Castro, Antonio","¿Sin equivalencia? Una reflexión sobre la traducción al español de recursos educativos abiertos","Hispania","","2153-6414","10.1353/hpn.2021.0130","https://muse.jhu.edu/article/842253",", Resumen:, Los esfuerzos de traducción dentro de las humanidades digitales han tomado muchas formas, desde iniciativas informales ad hoc y DH Whisperers para conferencias a interfaces multilingües o traducciones de libros y artículos. Ahora bien, la traducción de material pedagógico (en concreto, tutoriales) sigue siendo un desafío, ya que no solo necesitan traducirse lingüísticamente, sino también adaptarse en contenido, a veces código y contexto. Basándonos en algunas nociones de la teoría de la traducción y en nuestra experiencia, en este artículo consideramos la forma de traducción finalista (Nord 2018) para metodologías digitales con el objetivo de generar un discurso crítico sobre los desafíos de traducir del inglés al español las lecciones de Programming Historian. Nuestra contribución defiende la necesidad de reflexionar sobre las epistemologías resultantes de las prácticas digitales y de reconocer cómo este desequilibrio condiciona el aprendizaje de habilidades digitales. Nuestro objetivo final es desarrollar una estrategia creativa que apoye el multiculturalismo y la diversidad en el campo de las humanidades digitales.","2021","2022-09-01 12:59:45","2022-09-01 13:13:37","2022-08-23 15:17:14","613-624","","4","104","","","¿Sin equivalencia?","","","","","","","Spanish","","","","","Project MUSE","","Publisher: Johns Hopkins University Press","<p>cited By 0</p>","","","PH in reference; Search Method - Scopus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJ6UVBYT","journalArticle","2020","Ekström, Björn; Tattersall Wallin, Elisa; Marčetić, Hana","Programming Historian: Novice-friendly tutorials on digital methods","Tidskrift för ABM","","","","http://urn.kb.se/resolve?urn=urn:nbn:se:uu:diva-427722","DiVA portal is a finding tool for research publications and student theses written at the following 50 universities and research institutions.","2020","2022-09-01 12:59:45","2022-09-01 13:14:56","2022-08-23 15:05:39","71-75","","1","5","","","Programming Historian","","","","","","","eng","","","","","www.diva-portal.org","","","","","","PH in tittle; Search Method - Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I72G7TKF","journalArticle","2020","Daems, Dries","A Review and Roadmap of Online Learning Platforms and Tutorials in Digital Archaeology","Advances in Archaeological Practice","","2326-3768","10.1017/aap.2019.47","https://www.cambridge.org/core/journals/advances-in-archaeological-practice/article/review-and-roadmap-of-online-learning-platforms-and-tutorials-in-digital-archaeology/35D66900D3A97AB29B19EE04826BE046","With an ever-growing range of computational tools and applications now available for archaeological practice, the potential of digital archaeology is greater than ever before. Yet, archaeological curricula have not always followed suit, and many archaeologists are not up-to-date with the necessary digital skills. To fill this gap, online tutorials and learning platforms are being developed to familiarize archaeologists and students with the potential of digital media for archaeological research practices. Given the essential pedagogical role of these platforms, their quality is deserving of deeper interrogation. Here, I review three major platforms offering tutorials on digital archaeology: the Programming Historian, Project MERCURY-SIMREC, and the Open Digital Archaeology Textbook. These are evaluated and compared based on their goals, design (intuitiveness, ease of use), accessibility (use of jargon, required prerequisite knowledge, software requirements), scope (target audience, range of skills addressed, targeted level of improvement), and efficiency (whether or not they achieve their intended goals). The review concludes with a road map contextualizing the current state of available resources in light of the wider state of digital archaeology, and it considers pathways toward future development.","2020-02","2022-09-01 12:59:45","2022-09-01 12:59:45","2022-08-23 15:06:08","87-92","","1","8","","","","","","","","","","en","","","","","Cambridge University Press","","Publisher: Cambridge University Press","","","","","digital resources; digital archaeology; online learning; tutorials","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D2M8F5S7","webpage","2015","Kane, Laura","Review of The Programming Historian","The Journal of Interactive Technology and Pedagogy","","","","https://jitp.commons.gc.cuny.edu/review-of-the-programming-historian/","","2015-12-15","2022-09-01 12:59:45","2022-09-01 12:59:45","2022-08-23 15:08:08","","","","","","","","","","","","","","English","","","","","","","","","","","","Reviews; Short Form Pieces","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5W3BITQN","journalArticle","2016","Mullen, Lincoln","The Programming Historian","Journal of American History","","0021-8723","10.1093/jahist/jaw172","https://doi.org/10.1093/jahist/jaw172","Learning to code is a charged topic in digital history. Some scholars, leaning on the poles of digital history's “big tent” ethos, insist that learning to program is an unnecessary barrier to entry and rightly point out that one can do digital history without writing a single line of code. Yet the field also holds up coding as a gold standard, the pinnacle of technical achievement. One can easily find software and Web sites, as well as research in the field that used to be called humanities computing, to show how historians who program have influenced the profession. Such debates have a much broader context. Scientists, too, are sorting out how programming fits in their research and graduate programs. Learning to code is also an issue in K–12 education, with even President Barack Obama claiming that “everybody's got to learn how to code early” and backing it up by writing a few lines of JavaScript in the Oval Office. It is no surprise, then, that coding instruction has proliferated, with most of it aimed at the tech industry.","2016-06-01","2022-09-01 12:59:45","2022-09-01 12:59:45","2022-08-23 15:09:02","299-301","","1","103","","Journal of American History","","","","","","","","","","","","","Silverchair","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMK99KGZ","journalArticle","2019","Sichani, Anna-Maria; Baker, James; Llach, Maria José Afanador; Walsh, Brandon","Diversity and inclusion in digital scholarship and pedagogy: the case of The Programming Historian","Insights: the UKSG Journal","","2048-7754","10.1629/uksg.465","http://insights.uksg.org/articles/10.1629/uksg.465/","This article presents several inclusion and diversity policies and strategies for digital scholarship and pedagogy, using The Programming Historian as a case study. By actively supporting and working towards gender diversity, as well as multilingualism, cultural inclusivity and open access, The Programming Historian aims to further enhance what is meant to be open in the context of access, diversity and inclusion in digital scholarship and pedagogy.","2019","2022-09-01 12:59:45","2022-09-01 13:14:02","2022-08-23 15:12:57","16","","1","32","","","Diversity and inclusion in digital scholarship and pedagogy","","","","","","","en","Authors who publish with this journal agree to the following terms:    Authors retain copyright and grant the journal right of first publication with the work simultaneously licensed under a  Creative Commons Attribution License  that allows others to share the work with an acknowledgement of the work's authorship and initial publication in this journal.  Authors are able to enter into separate, additional contractual arrangements for the non-exclusive distribution of the journal's published version of the work (e.g., post it to an institutional repository or publish it in a book), with an acknowledgement of its initial publication in this journal.  Authors are permitted and encouraged to post their work online (e.g., in institutional repositories or on their website) prior to and during the submission process, as it can lead to productive exchanges, as well as earlier and greater citation of published work (See  The Effect of Open Access ).  All third-party images reproduced on this journal are shared under Educational Fair Use. For more information on  Educational Fair Use , please see  this useful checklist prepared by Columbia University Libraries .   All copyright  of third-party content posted here for research purposes belongs to its original owners.  Unless otherwise stated all references to characters and comic art presented on this journal are ©, ® or ™ of their respective owners. No challenge to any owner’s rights is intended or should be inferred.","","","","insights.uksg.org","","Number: 1 Publisher: UKSG in association with Ubiquity Press","<p>cited By 1</p>","","","PH in reference; PH in tittle; Google Scholar; Search Method - Scopus; Search Method - Google Scholar","diversity; Digital pedagogy; multilingualism; open access","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AID85IZG","conferencePaper","2019","Papastamkou, Sofia; Anna-Maria, Sichani; Rojas, Castro Antonio","Designing Multilingual Digital Pedagogy Initiatives: The Programming Historian for English, Spanish, and French speaking DH Communities","Digital Humanities Conference 2019","","","","","","2019","2022-09-01 12:59:45","2022-09-01 13:14:43","","","","","","","","Designing Multilingual Digital Pedagogy Initiatives","","","","","","","","","","","","Google Scholar","","","","","","PH in tittle; Search Method - Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
